,id,gpt_maximum_classification,gpt_average_classification,gpt_sum,gpt_length
11375,r151029i,0,0.0,0,2
11376,r151027d,0,0.0,0,1
11377,r151027e,0,0.0,0,1
11378,r151027c,0,0.0,0,3
11379,r151027b,0,0.0,0,3
11380,r151027a,0,0.0,0,2
11381,r151026a,0,0.0,0,2
11382,r151026b,0,0.0,0,2
11383,r151026c,0,0.0,0,3
11384,r151026d,0,0.0,0,1
11385,r151023f,0,0.0,0,2
11386,r151023g,0,0.0,0,1
11387,r151023h,0,0.0,0,1
11388,r151023i,0,0.0,0,1
11389,r151023j,0,0.0,0,2
11390,r151023a,0,0.0,0,2
11391,r151023c,0,0.0,0,2
11392,r151023d,0,0.0,0,2
11393,r151023b,0,0.0,0,1
11394,r151023e,0,0.0,0,1
11395,r151022b,0,0.0,0,2
11396,r151022a,0,0.0,0,3
11397,r151022c,0,0.0,0,1
11398,r151022d,0,0.0,0,2
11399,r151021d,0,0.0,0,1
11400,r151021e,0,0.0,0,3
11401,r151021c,0,0.0,0,1
11402,r151021b,0,0.0,0,2
11403,r151021a,0,0.0,0,1
11404,r151020a,0,0.0,0,2
11405,r151020b,0,0.0,0,2
11406,r151019a,0,0.0,0,1
11407,r151019b,0,0.0,0,2
11408,r151014a,0,0.0,0,1
11409,r151014b,0,0.0,0,1
11410,r151014c,0,0.0,0,2
11411,r151013b,0,0.0,0,2
11412,r151013c,0,0.0,0,2
11413,r151013a,0,0.0,0,1
11414,r151012f,0,0.0,0,1
11415,r151012g,0,0.0,0,1
11416,r151012h,0,0.0,0,1
11417,r151012a,0,0.0,0,2
11418,r151012b,0,0.0,0,1
11419,r151012c,0,0.0,0,1
11420,r151012e,0,0.0,0,1
11421,r151012d,0,0.0,0,1
11422,r151009c,0,0.0,0,1
11423,r151009d,0,0.0,0,2
11424,r151009e,0,0.0,0,1
11425,r151009g,0,0.0,0,2
11426,r151009f,0,0.0,0,1
11427,r151009b,0,0.0,0,3
11428,r151009a,1,1.0,3,3
11429,r151008a,0,0.0,0,1
11430,r151008b,0,0.0,0,1
11431,r151008c,0,0.0,0,3
11432,r151008e,0,0.0,0,1
11433,r151008d,0,0.0,0,1
11434,r151008f,0,0.0,0,1
11435,r151008g,0,0.0,0,1
11436,r151007c,0,0.0,0,1
11437,r151007d,0,0.0,0,2
11438,r151007e,0,0.0,0,2
11439,r151007a,0,0.0,0,2
11440,r151007b,0,0.0,0,1
11441,r151006a,0,0.0,0,3
11442,r151006c,0,0.0,0,1
11443,r151006b,0,0.0,0,1
11444,r151006d,0,0.0,0,1
11445,r151006e,0,0.0,0,3
11446,r151006f,0,0.0,0,1
11447,r151005f,0,0.0,0,2
11448,r151005a,0,0.0,0,1
11449,r151005c,0,0.0,0,3
11450,r151005d,0,0.0,0,2
11451,r151005e,0,0.0,0,2
11452,r151005b,0,0.0,0,2
11453,r151002a,0,0.0,0,1
11454,r151002b,0,0.0,0,3
11455,r151002c,0,0.0,0,1
11456,r151002d,0,0.0,0,2
11457,r151002e,0,0.0,0,1
11458,r151002f,0,0.0,0,1
11459,r151002g,0,0.0,0,2
11460,r151001a,0,0.0,0,2
11461,r151001b,0,0.0,0,2
11462,r151001c,0,0.0,0,1
11463,r150929c,0,0.0,0,2
11464,r150929d,0,0.0,0,2
11465,r150929a,0,0.0,0,2
11466,r150929b,0,0.0,0,1
11467,r150928f,0,0.0,0,2
11468,r150928g,0,0.0,0,5
11469,r150928a,0,0.0,0,2
11470,r150928b,0,0.0,0,1
11471,r150928c,0,0.0,0,3
11472,r150928d,0,0.0,0,2
11473,r150928e,0,0.0,0,1
11474,r150925a,0,0.0,0,2
11475,r150925b,0,0.0,0,1
11476,r150925c,0,0.0,0,3
11477,r150924d,0,0.0,0,1
11478,r150924a,0,0.0,0,2
11479,r150924b,0,0.0,0,1
11480,r150924c,0,0.0,0,1
11481,r150923c,0,0.0,0,2
11482,r150923a,0,0.0,0,2
11483,r150923b,0,0.0,0,1
11484,r150922b,0,0.0,0,2
11485,r150922c,0,0.0,0,2
11486,r150922d,0,0.0,0,2
11487,r150922a,0,0.0,0,2
11488,r150921a,0,0.0,0,2
11489,r150921b,0,0.0,0,1
11490,r150918d,0,0.0,0,2
11491,r150918e,0,0.0,0,1
11492,r150918a,0,0.0,0,2
11493,r150918b,0,0.0,0,1
11494,r150918c,0,0.0,0,1
11495,r150917a,0,0.0,0,2
11496,r150917b,0,0.0,0,1
11497,r150917c,0,0.0,0,1
11498,r150917d,0,0.0,0,2
11499,r150917e,0,0.0,0,2
11500,r150917f,0,0.0,0,2
11501,r150916c,0,0.0,0,3
11502,r150916a,0,0.0,0,2
11503,r150916b,0,0.0,0,1
11504,r150915a,0,0.0,0,2
11505,r150915b,0,0.0,0,1
11506,r150914a,0,0.0,0,2
11507,r150907a,0,0.0,0,2
11508,r150904b,0,0.0,0,3
11509,r150904a,0,0.0,0,1
11510,r150903e,0,0.0,0,1
11511,r150903f,0,0.0,0,2
11512,r150903d,0,0.0,0,1
11513,r150903c,0,0.0,0,1
11514,r150903a,0,0.0,0,1
11515,r150903b,0,0.0,0,1
11516,r150902d,0,0.0,0,4
11517,r150902a,0,0.0,0,2
11518,r150902b,0,0.0,0,1
11519,r150902c,0,0.0,0,1
11520,r150901b,0,0.0,0,1
11521,r150901c,0,0.0,0,2
11522,r150901a,0,0.0,0,3
11523,r150831a,0,0.0,0,2
11524,r150831b,0,0.0,0,2
11525,r150831c,0,0.0,0,1
11526,r150828c,0,0.0,0,1
11527,r150828d,0,0.0,0,2
11528,r150828e,0,0.0,0,2
11529,r150828a,0,0.0,0,2
11530,r150828b,0,0.0,0,1
11531,r150827a,0,0.0,0,2
11532,r150827b,0,0.0,0,1
11533,r150826a,0,0.0,0,1
11534,r150825b,0,0.0,0,3
11535,r150825a,0,0.0,0,2
11536,r150824a,0,0.0,0,2
11537,r150821a,0,0.0,0,2
11538,r150821b,0,0.0,0,1
11539,r150821c,0,0.0,0,1
11540,r150818a,0,0.0,0,1
11541,r150818b,0,0.0,0,1
11542,r150817a,0,0.0,0,2
11543,r150817b,0,0.0,0,2
11544,r150817c,0,0.0,0,1
11545,r150817d,0,0.0,0,1
11546,r150812a,0,0.0,0,2
11547,r150812b,0,0.0,0,1
11548,r150812c,0,0.0,0,1
11549,r150812e,0,0.0,0,1
11550,r150812d,0,0.0,0,3
11551,r150812f,0,0.0,0,3
11552,r150811a,0,0.0,0,5
11553,r150811b,0,0.0,0,2
11554,r150810a,0,0.0,0,1
11555,r150810b,0,0.0,0,1
11556,r150810c,0,0.0,0,3
11557,r150807a,0,0.0,0,1
11558,r150807b,1,0.5,1,2
11559,r150806a,0,0.0,0,2
11560,r150806b,0,0.0,0,2
11561,r150730a,0,0.0,0,2
11562,r150730b,0,0.0,0,2
11563,r150729a,0,0.0,0,1
11564,r150729b,0,0.0,0,2
11565,r150729c,0,0.0,0,2
11566,r150729d,0,0.0,0,2
11567,r150729e,0,0.0,0,3
11568,r150728a,0,0.0,0,2
11569,r150728b,0,0.0,0,1
11570,r150727a,0,0.0,0,1
11571,r150724b,0,0.0,0,2
11572,r150724a,0,0.0,0,1
11573,r150724c,0,0.0,0,2
11574,r150723a,0,0.0,0,1
11575,r150723b,0,0.0,0,1
11576,r150723c,0,0.0,0,1
11577,r150723d,0,0.0,0,1
11578,r150723e,0,0.0,0,2
11579,r150723f,0,0.0,0,2
11580,r150722d,0,0.0,0,2
11581,r150721j,0,0.0,0,2
11582,r150722a,0,0.0,0,1
11583,r150722b,0,0.0,0,2
11584,r150722c,0,0.0,0,2
11585,r150722f,0,0.0,0,2
11586,r150722e,0,0.0,0,2
11587,r150721a,0,0.0,0,2
11588,r150721b,0,0.0,0,1
11589,r150721c,0,0.0,0,2
11590,r150721d,0,0.0,0,1
11591,r150721e,0,0.0,0,2
11592,r150721i,0,0.0,0,2
11593,r150721g,0,0.0,0,2
11594,r150721f,0,0.0,0,2
11595,r150720a,0,0.0,0,1
11596,r150720c,0,0.0,0,1
11597,r150720d,0,0.0,0,1
11598,r150720b,0,0.0,0,3
11599,r150720e,0,0.0,0,2
11600,r150720f,0,0.0,0,1
11601,r150717a,0,0.0,0,4
11602,r150717b,0,0.0,0,2
11603,r150717c,0,0.0,0,1
11604,r150717d,0,0.0,0,2
11605,r150717e,0,0.0,0,1
11606,r150716c,0,0.0,0,1
11607,r150716b,0,0.0,0,2
11608,r150716a,0,0.0,0,1
11609,r150716d,0,0.0,0,1
11610,r150715a,0,0.0,0,2
11611,r150715b,0,0.0,0,2
11612,r150714b,0,0.0,0,1
11613,r150714ccopy-1,0,0.0,0,1
11614,r150713a,0,0.0,0,2
11615,r150713b,0,0.0,0,1
11616,r150713c,0,0.0,0,1
11617,r150714a,0,0.0,0,2
11618,r150709a,0,0.0,0,2
11619,r150708a,0,0.0,0,2
11620,r150708b,0,0.0,0,2
11621,r150707a,0,0.0,0,1
11622,r150707b,0,0.0,0,1
11623,r150707c,0,0.0,0,2
11624,r150706a,0,0.0,0,3
11625,r150703b,0,0.0,0,1
11626,r150702b,0,0.0,0,1
11627,r150702c,0,0.0,0,1
11628,r150702a,0,0.0,0,2
11629,r150701b,0,0.0,0,2
11630,r150701c,0,0.0,0,1
11631,r150701d,0,0.0,0,2
11632,r150701e,0,0.0,0,3
11633,r150701f,0,0.0,0,2
11634,r150630a,0,0.0,0,2
11635,r150630b,0,0.0,0,2
11636,r150630d,0,0.0,0,2
11637,r150630c,0,0.0,0,1
11638,r150629a,0,0.0,0,1
11639,r150626a,0,0.0,0,2
11640,r150625b,0,0.0,0,1
11641,r150625c,0,0.0,0,2
11642,r150625d,0,0.0,0,1
11643,r150625a,0,0.0,0,1
11644,r150624b,0,0.0,0,2
11645,r150624a,0,0.0,0,2
11646,r150623b,0,0.0,0,1
11647,r150623a,0,0.0,0,1
11648,r150619b,0,0.0,0,1
11649,r150619a,0,0.0,0,1
11650,r150618a,0,0.0,0,1
11651,r150618b,0,0.0,0,3
11652,r150617a,0,0.0,0,1
11653,r150617b,0,0.0,0,2
11654,r150616a,0,0.0,0,2
11655,r150615a,0,0.0,0,2
11656,r150615b,0,0.0,0,2
11657,r150612a,0,0.0,0,2
11658,r150612b,0,0.0,0,1
11659,r150612c,0,0.0,0,2
11660,r150611b,0,0.0,0,3
11661,r150611c,0,0.0,0,2
11662,r150611a,0,0.0,0,2
11663,r150610a,0,0.0,0,2
11664,r150610b,0,0.0,0,1
11665,r150610c,0,0.0,0,2
11666,r150610d,0,0.0,0,1
11667,r150610e,0,0.0,0,1
11668,r150610f,0,0.0,0,1
11669,r150609a,0,0.0,0,1
11670,r150609b,0,0.0,0,1
11671,r150609c,0,0.0,0,2
11672,r150609d,0,0.0,0,2
11673,r150608a,0,0.0,0,2
11674,r150608c,0,0.0,0,2
11675,r150608b,0,0.0,0,2
11676,r150608e,0,0.0,0,1
11677,r150608f,0,0.0,0,2
11678,r150608d,0,0.0,0,2
11679,r150608g,0,0.0,0,2
11680,r150605a,0,0.0,0,1
11681,r150605b,0,0.0,0,1
11682,r150605c,0,0.0,0,1
11683,r150605d,0,0.0,0,1
11684,r150604a,0,0.0,0,1
11685,r150604b,0,0.0,0,5
11686,r150604d,0,0.0,0,3
11687,r150604e,0,0.0,0,1
11688,r150604c,0,0.0,0,1
11689,r150603a,0,0.0,0,1
11690,r150603b,0,0.0,0,2
11691,r150603c,0,0.0,0,2
11692,r150603d,0,0.0,0,2
11693,r150603e,0,0.0,0,1
11694,r150603f,0,0.0,0,1
11695,r150603g,0,0.0,0,1
11696,r150602a,0,0.0,0,2
11697,r150602b,0,0.0,0,2
11698,r150601a,0,0.0,0,2
11699,r150601b,0,0.0,0,1
11700,r150529a,0,0.0,0,1
11701,r150529c,0,0.0,0,2
11702,r150529d,0,0.0,0,1
11703,r150529e,0,0.0,0,1
11704,r150529f,0,0.0,0,2
11705,r150529b,0,0.0,0,2
11706,r150528a,0,0.0,0,2
11707,r150528b,0,0.0,0,2
11708,r150528c,0,0.0,0,4
11709,r150528d,0,0.0,0,1
11710,r150528e,0,0.0,0,1
11711,r150527a,0,0.0,0,4
11712,r150526a,0,0.0,0,1
11713,r150526b,0,0.0,0,1
11714,r150526d,0,0.0,0,1
11715,r150526e,0,0.0,0,5
11716,r150526f,0,0.0,0,1
11717,r150526g,0,0.0,0,3
11718,r150526c,0,0.0,0,3
11719,r150522a,0,0.0,0,2
11720,r150522b,0,0.0,0,2
11721,r150522c,0,0.0,0,3
11722,r150522d,0,0.0,0,2
11723,r150522e,0,0.0,0,3
11724,r150521a,0,0.0,0,2
11725,r150521b,0,0.0,0,2
11726,r150521c,0,0.0,0,3
11727,r150521d,0,0.0,0,1
11728,r150521e,0,0.0,0,2
11729,r150520b,0,0.0,0,2
11730,r150520a,0,0.0,0,2
11731,r150519a,0,0.0,0,2
11732,r150519b,0,0.0,0,2
11733,r150519c,0,0.0,0,2
11734,r150519d,0,0.0,0,2
11735,r150519e,0,0.0,0,2
11736,r150519f,0,0.0,0,2
11737,r150519g,0,0.0,0,3
11738,r150519h,0,0.0,0,1
11739,r150518a,0,0.0,0,1
11740,r150518c,0,0.0,0,2
11741,r150518b,0,0.0,0,2
11742,r150518d,0,0.0,0,2
11743,r150518e,0,0.0,0,2
11744,r150515a,0,0.0,0,1
11745,r150515b,0,0.0,0,3
11746,r150513a,0,0.0,0,2
11747,r150512b,0,0.0,0,2
11748,r150512a,0,0.0,0,3
11749,r150512c,0,0.0,0,1
11750,r150512d,0,0.0,0,2
11751,r150511a,0,0.0,0,1
11752,r150511b,0,0.0,0,2
11753,r150511d,0,0.0,0,2
11754,r150511e,0,0.0,0,2
11755,r150511f,0,0.0,0,2
11756,r150511g,0,0.0,0,1
11757,r150511c,0,0.0,0,2
11758,r150508a,0,0.0,0,2
11759,r150507a,0,0.0,0,2
11760,r150507b,0,0.0,0,1
11761,r150507c,0,0.0,0,1
11762,r150507d,0,0.0,0,2
11763,r150504a,0,0.0,0,1
11764,r150504b,0,0.0,0,1
11765,r150504d,0,0.0,0,1
11766,r150504c,0,0.0,0,2
11767,r150504e,0,0.0,0,1
11768,r150430a,0,0.0,0,2
11769,r150429a,1,0.5,1,2
11770,r150429b,0,0.0,0,1
11771,r150429c,0,0.0,0,1
11772,r150429d,0,0.0,0,1
11773,r150429e,0,0.0,0,2
11774,r150428a,0,0.0,0,2
11775,r150428b,0,0.0,0,1
11776,r150428c,0,0.0,0,1
11777,r150428d,0,0.0,0,2
11778,r150428e,0,0.0,0,2
11779,r150427a,0,0.0,0,2
11780,r150427b,0,0.0,0,2
11781,r150427c,0,0.0,0,2
11782,r150427d,0,0.0,0,1
11783,r150427e,0,0.0,0,1
11784,r150427f,0,0.0,0,2
11785,r150427h,0,0.0,0,1
11786,r150427g,0,0.0,0,1
11787,r150427i,0,0.0,0,1
11788,r150423c,0,0.0,0,2
11789,r150423b,0,0.0,0,1
11790,r150423a,0,0.0,0,2
11791,r150421a,0,0.0,0,2
11792,r150421b,0,0.0,0,2
11793,r150420a,0,0.0,0,3
11794,r150420b,0,0.0,0,1
11795,r150420c,0,0.0,0,1
11796,r150417b,0,0.0,0,1
11797,r150417a,0,0.0,0,4
11798,r150417c,0,0.0,0,2
11799,r150416a,0,0.0,0,3
11800,r150416b,0,0.0,0,1
11801,r150416c,0,0.0,0,1
11802,r150416d,0,0.0,0,2
11803,r150415a,0,0.0,0,3
11804,r150415b,0,0.0,0,3
11805,r150414a,0,0.0,0,2
11806,r150414b,0,0.0,0,2
11807,r150414c,0,0.0,0,1
11808,r150414d,0,0.0,0,2
11809,r150414e,0,0.0,0,1
11810,r150414f,0,0.0,0,2
11811,r150414g,0,0.0,0,1
11812,r150414h,0,0.0,0,1
11813,r150413a,0,0.0,0,2
11814,r150413b,0,0.0,0,1
11815,r150413c,0,0.0,0,1
11816,r150413d,0,0.0,0,1
11817,r150413e,0,0.0,0,2
11818,r150410b,0,0.0,0,1
11819,r150410c,0,0.0,0,3
11820,r150410a,0,0.0,0,1
11821,r150410d,0,0.0,0,1
11822,r150409a,0,0.0,0,2
11823,r150409b,0,0.0,0,2
11824,r150409c,0,0.0,0,2
11825,r150409d,0,0.0,0,2
11826,r150409e,0,0.0,0,2
11827,r150409f,0,0.0,0,1
11828,r150409g,0,0.0,0,1
11829,r150409h,0,0.0,0,1
11830,r150408e,0,0.0,0,2
11831,r150408f,0,0.0,0,2
11832,r150408a,0,0.0,0,1
11833,r150408b,0,0.0,0,2
11834,r150408c,0,0.0,0,2
11835,r150408d,0,0.0,0,2
11836,r150401a,0,0.0,0,3
11837,r150401b,0,0.0,0,2
11838,r150401c,0,0.0,0,2
11839,r150331a,0,0.0,0,2
11840,r150331b,0,0.0,0,2
11841,r150331c,0,0.0,0,1
11842,r150330a,0,0.0,0,1
11843,r150330b,0,0.0,0,6
11844,r150330c,0,0.0,0,3
11845,r150330d,0,0.0,0,2
11846,r150327a,0,0.0,0,1
11847,r150327b,0,0.0,0,2
11848,r150327d,0,0.0,0,3
11849,r150327c,0,0.0,0,3
11850,r150327e,0,0.0,0,5
11851,r150327f,0,0.0,0,2
11852,r150326a,0,0.0,0,4
11853,r150325a,0,0.0,0,2
11854,r150325b,0,0.0,0,2
11855,r150325c,0,0.0,0,2
11856,r150325d,0,0.0,0,1
11857,r150324a,0,0.0,0,1
11858,r150324b,0,0.0,0,1
11859,r150324c,0,0.0,0,2
11860,r150324d,0,0.0,0,2
11861,r150324e,0,0.0,0,3
11862,r150323a,0,0.0,0,1
11863,r150323b,0,0.0,0,1
11864,r150323c,0,0.0,0,1
11865,r150323d,0,0.0,0,1
11866,r150320a,0,0.0,0,1
11867,r150320b,0,0.0,0,2
11868,r150320c,0,0.0,0,2
11869,r150319a,0,0.0,0,3
11870,r150319b,0,0.0,0,2
11871,r150319c,0,0.0,0,1
11872,r150319d,0,0.0,0,3
11873,r150319e,0,0.0,0,1
11874,r150319f,0,0.0,0,1
11875,r150318a,0,0.0,0,3
11876,r150318b,0,0.0,0,1
11877,r150318c,0,0.0,0,2
11878,r150318d,0,0.0,0,2
11879,r150318e,0,0.0,0,1
11880,r150318f,0,0.0,0,1
11881,r150317a,0,0.0,0,1
11882,r150317b,0,0.0,0,2
11883,r150317c,0,0.0,0,3
11884,r150316a,0,0.0,0,3
11885,r150316b,0,0.0,0,2
11886,r150313a,0,0.0,0,2
11887,r150313b,0,0.0,0,2
11888,r150313c,0,0.0,0,2
11889,r150313d,0,0.0,0,1
11890,r150310b,0,0.0,0,1
11891,r150310c,0,0.0,0,2
11892,r150310d,0,0.0,0,1
11893,r150310e,0,0.0,0,1
11894,r150310f,0,0.0,0,2
11895,r150310a,0,0.0,0,2
11896,r150309a,0,0.0,0,1
11897,r150309b,0,0.0,0,2
11898,r150309d,0,0.0,0,1
11899,r150309e,0,0.0,0,1
11900,r150309f,0,0.0,0,1
11901,r150309c,0,0.0,0,1
11902,r150306a,0,0.0,0,2
11903,r150306b,0,0.0,0,1
11904,r150305a,0,0.0,0,2
11905,r150305b,0,0.0,0,1
11906,r150305c,0,0.0,0,1
11907,r150305d,0,0.0,0,2
11908,r150305e,0,0.0,0,1
11909,r150304a,0,0.0,0,2
11910,r150304b,0,0.0,0,3
11911,r150304c,1,0.5,1,2
11912,r150304d,0,0.0,0,2
11913,r150304e,0,0.0,0,1
11914,r150304f,0,0.0,0,1
11915,r150304g,0,0.0,0,2
11916,r150304h,0,0.0,0,2
11917,r150304i,0,0.0,0,1
11918,r150304j,0,0.0,0,1
11919,r150304k,0,0.0,0,2
11920,r150303a,0,0.0,0,2
11921,r150303b,0,0.0,0,1
11922,r150303c,0,0.0,0,1
11923,r150303d,0,0.0,0,1
11924,r150303e,0,0.0,0,2
11925,r150302a,0,0.0,0,1
11926,r150302b,0,0.0,0,2
11927,r150302c,0,0.0,0,1
11928,r150302d,0,0.0,0,2
11929,r150227a,0,0.0,0,2
11930,r150227b,0,0.0,0,1
11931,r150227c,0,0.0,0,2
11932,r150226a,0,0.0,0,2
11933,r150225a,0,0.0,0,1
11934,r150225b,0,0.0,0,1
11935,r150225c,0,0.0,0,1
11936,r150225d,0,0.0,0,5
11937,r150225e,0,0.0,0,1
11938,r150224b,0,0.0,0,2
11939,r150224a,0,0.0,0,1
11940,r150223b,0,0.0,0,2
11941,r150223a,0,0.0,0,2
11942,r150223c,0,0.0,0,2
11943,r150223d,0,0.0,0,3
11944,r150220a,0,0.0,0,2
11945,r150220b,0,0.0,0,3
11946,r150219a,0,0.0,0,2
11947,r150219b,0,0.0,0,6
11948,r150217a,0,0.0,0,5
11949,r150217b,0,0.0,0,3
11950,r150216a,0,0.0,0,4
11951,r150216b,0,0.0,0,2
11952,r150216c,0,0.0,0,1
11953,r150213a,0,0.0,0,1
11954,r150213b,0,0.0,0,1
11955,r150213c,0,0.0,0,2
11956,r150213d,0,0.0,0,1
11957,r150213e,1,1.0,1,1
11958,r150213f,0,0.0,0,1
11959,r150213g,0,0.0,0,2
11960,r150212a,0,0.0,0,2
11961,r150212b,0,0.0,0,2
11962,r150212c,0,0.0,0,2
11963,r150211a,0,0.0,0,2
11964,r150210a,0,0.0,0,1
11965,r150210b,0,0.0,0,1
11966,r150210c,0,0.0,0,2
11967,r150210d,0,0.0,0,2
11968,r150210e,0,0.0,0,2
11969,r150210f,0,0.0,0,2
11970,r150210g,0,0.0,0,2
11971,r150210h,0,0.0,0,2
11972,r150210i,0,0.0,0,2
11973,r150206a,0,0.0,0,1
11974,r150206b,0,0.0,0,2
11975,r150205a,0,0.0,0,1
11976,r150205b,0,0.0,0,1
11977,r150205c,0,0.0,0,1
11978,r150205f,0,0.0,0,3
11979,r150205h,0,0.0,0,1
11980,r150205i,0,0.0,0,1
11981,r150204a,0,0.0,0,2
11982,r150204b,0,0.0,0,2
11983,r150204c,0,0.0,0,1
11984,r150203a,0,0.0,0,1
11985,r150203b,0,0.0,0,2
11986,r150203c,0,0.0,0,2
11987,r150203d,0,0.0,0,1
11988,r150203e,0,0.0,0,2
11989,r150202b,0,0.0,0,1
11990,r150202c,0,0.0,0,2
11991,r150202d,0,0.0,0,2
11992,r150202a,0,0.0,0,2
11993,r150130a,0,0.0,0,1
11994,r150130b,0,0.0,0,1
11995,r150129a,0,0.0,0,1
11996,r150129b,0,0.0,0,1
11997,r150129c,0,0.0,0,1
11998,r150129d,0,0.0,0,3
11999,r150129e,0,0.0,0,3
12000,r150128a,0,0.0,0,2
12001,r150128c,0,0.0,0,1
12002,r150128b,0,0.0,0,1
12003,r150127a,0,0.0,0,2
12004,r150127b,0,0.0,0,1
12005,r150126a,0,0.0,0,3
12006,r150126b,0,0.0,0,2
12007,r150126c,0,0.0,0,3
12008,r150126d,0,0.0,0,2
12009,r150123a,0,0.0,0,1
12010,r150122a,0,0.0,0,1
12011,r150122c,0,0.0,0,1
12012,r150121a,0,0.0,0,2
12013,r150121c,0,0.0,0,1
12014,r150121b,0,0.0,0,2
12015,r150121d,0,0.0,0,1
12016,r150119a,0,0.0,0,1
12017,r150119b,0,0.0,0,2
12018,r150119d,0,0.0,0,1
12019,r150119e,0,0.0,0,1
12020,r150119f,0,0.0,0,1
12021,r150116a,0,0.0,0,1
12022,r150116b,0,0.0,0,2
12023,r150116c,0,0.0,0,3
12024,r150115a,0,0.0,0,4
12025,r150115b,0,0.0,0,2
12026,r150115c,0,0.0,0,1
12027,r150115d,0,0.0,0,2
12028,r150114a,0,0.0,0,2
12029,r150113a,0,0.0,0,2
12030,r150113b,0,0.0,0,2
12031,r150113e,0,0.0,0,1
12032,r150112a,0,0.0,0,1
12033,r150112b,0,0.0,0,1
12034,r150112c,0,0.0,0,3
12035,r150112d,0,0.0,0,1
12036,r150109d,0,0.0,0,2
12037,r170324d,0,0.0,0,1
12038,r170313f,0,0.0,0,1
12039,r170313g,0,0.0,0,1
12040,r170310g,0,0.0,0,1
12041,r170223f,0,0.0,0,1
12042,r170221a,0,0.0,0,1
12043,r170220e,0,0.0,0,1
12044,r170220d,0,0.0,0,1
12045,r170206a,0,0.0,0,2
12046,r170120d,0,0.0,0,2
12047,r170119a,0,0.0,0,1
12048,r170119e,0,0.0,0,1
12049,r170118d,0,0.0,0,1
12050,r170118b,0,0.0,0,1
12051,r170118i,0,0.0,0,1
12052,r170118g,0,0.0,0,1
12053,r170117a,0,0.0,0,3
12054,r170117e,0,0.0,0,1
12055,r170117d,0,0.0,0,2
12056,r170117c,0,0.0,0,1
12057,r170113b,0,0.0,0,2
12058,r170112b,0,0.0,0,2
12059,r170109c,0,0.0,0,2
12060,r170106a,0,0.0,0,3
12061,r161223a,0,0.0,0,2
12062,r161223b,0,0.0,0,3
12063,r161222a,0,0.0,0,2
12064,r161222b,0,0.0,0,2
12065,r161221c,0,0.0,0,1
12066,r161221b,0,0.0,0,3
12067,r161221a,0,0.0,0,2
12068,r161221e,0,0.0,0,2
12069,r161221d,0,0.0,0,1
12070,r161221f,0,0.0,0,1
12071,r161221g,0,0.0,0,1
12072,r161221h,0,0.0,0,2
12073,r161220f,0,0.0,0,1
12074,r161220d,0,0.0,0,2
12075,r161220c,0,0.0,0,1
12076,r161220b,0,0.0,0,4
12077,r161220a,0,0.0,0,2
12078,r161220h,0,0.0,0,4
12079,r161220g,0,0.0,0,2
12080,r161220e,0,0.0,0,2
12081,r161219c,0,0.0,0,1
12082,r161219b,0,0.0,0,2
12083,r161219a,0,0.0,0,2
12084,r161219h,0,0.0,0,1
12085,r161219g,0,0.0,0,1
12086,r161219f,0,0.0,0,1
12087,r161219e,0,0.0,0,1
12088,r161219d,0,0.0,0,2
12089,r161216a,0,0.0,0,1
12090,r161216h,1,1.0,1,1
12091,r161216g,0,0.0,0,2
12092,r161216b,0,0.0,0,1
12093,r161216c,0,0.0,0,2
12094,r161216d,0,0.0,0,1
12095,r161216e,0,0.0,0,1
12096,r161216f,0,0.0,0,1
12097,r161215d,0,0.0,0,2
12098,r161215a,0,0.0,0,2
12099,r161215f,0,0.0,0,2
12100,r161215b,0,0.0,0,1
12101,r161215c,0,0.0,0,1
12102,r161215e,0,0.0,0,1
12103,r161215g,0,0.0,0,3
12104,r161215h,0,0.0,0,1
12105,r161214b,0,0.0,0,1
12106,r161214a,0,0.0,0,2
12107,r161214e,0,0.0,0,1
12108,r161214c,0,0.0,0,2
12109,r161214d,0,0.0,0,1
12110,r161214f,0,0.0,0,1
12111,r161214g,0,0.0,0,1
12112,r161214h,0,0.0,0,2
12113,r161213a,0,0.0,0,3
12114,r161213b,0,0.0,0,2
12115,r161213c,0,0.0,0,3
12116,r161213f,0,0.0,0,2
12117,r161213e,0,0.0,0,1
12118,r161213d,0,0.0,0,1
12119,r161212c,0,0.0,0,2
12120,r161212d,0,0.0,0,2
12121,r161212a,0,0.0,0,1
12122,r161212b,0,0.0,0,1
12123,r161212e,0,0.0,0,1
12124,r161212f,0,0.0,0,3
12125,r161209a,1,0.5,1,2
12126,r161207a,0,0.0,0,1
12127,r161207b,0,0.0,0,1
12128,r161207c,0,0.0,0,2
12129,r161207d,0,0.0,0,5
12130,r161206a,0,0.0,0,1
12131,r161206b,0,0.0,0,1
12132,r161206c,0,0.0,0,2
12133,r161206e,0,0.0,0,2
12134,r161205a,0,0.0,0,1
12135,r161205h,0,0.0,0,2
12136,r161205g,0,0.0,0,1
12137,r161205f,0,0.0,0,3
12138,r161205e,0,0.0,0,2
12139,r161205b,0,0.0,0,2
12140,r161205c,0,0.0,0,5
12141,r161205d,0,0.0,0,1
12142,r161202a,0,0.0,0,3
12143,r161202c,0,0.0,0,1
12144,r161202b,0,0.0,0,3
12145,r161201c,0,0.0,0,1
12146,r161201a,0,0.0,0,2
12147,r161201b,0,0.0,0,2
12148,r161201d,0,0.0,0,2
12149,r161130c,0,0.0,0,1
